employee_name,user_id_x,email,role,business_unit,functional_unit,department,team,supervisor,user_type,user_id_y,o_score,c_score,e_score,a_score,n_score,join_date,last_active,user_id
Brianna Rebecca Mcintyre,BRM0995,Brianna.Rebecca.Mcintyre@dtaa.com,IndustrialEngineer,1,3 - Manufacturing,1 - IndustrialEngineering,nan,Grant Tyrone Doyle,Employee,BRM0995,20,11,32,26,40,2021-01-01,2024-07-08 19:50:38.956628,59b98c1596750e201066130f2da6626cc4e8574f8bbf31c63d0b87da3a710da4
Sebastian Elliott Sexton,SES0477,Sebastian.Elliott.Sexton@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,Employee,SES0477,38,40,13,39,29,2021-01-01,2024-07-08 19:50:38.956628,99b6c9f0e649704250b4ff1e627cfac22e1f7a0bb865771d548333620e450348
Jerry Tad Mccall,JTM0223,Jerry.Tad.Mccall@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,Employee,JTM0223,35,48,20,21,30,2021-01-01,2024-07-08 19:50:38.956628,b2bec77b931ed580b5573e89e7f852a49add5a7dabbab6bc5f785ddf32d74cf0
Ria Neve Flores,RNF0765,Ria.Neve.Flores@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,Employee,RNF0765,41,22,37,41,25,2021-01-01,2024-07-08 19:50:38.956628,92bc593668120ce8cc9c371c4653b87118c3127ab74ad2939ea1eefaaea8228a
Graiden Nehru Zimmerman,GNZ0953,Graiden.Nehru.Zimmerman@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,Employee,GNZ0953,26,18,26,36,29,2021-01-01,2024-07-08 19:50:38.956628,86cf3c05d7d126116aa7dff0d1dfd18137818f1aaea540fed1aacf32371d8fe9
Hadassah Riley Baker,HRB0351,Hadassah.Riley.Baker@dtaa.com,ChiefEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Declan Lester Moss,Employee,HRB0351,19,12,43,42,36,2021-01-01,2024-07-08 19:50:38.956628,58071acc13e749dacaae2aa343ac884357df2ab0dd957e4b5937b638174a5f97
Zia Shelley Blankenship,ZSB0649,Zia.Shelley.Blankenship@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,Employee,ZSB0649,23,25,36,14,26,2021-01-01,2024-07-08 19:50:38.956628,b151d5d54d3a924213e990cc6975fbeb2af04af09f06b418de890c9035b8fc84
Axel Donovan Compton,ADC0391,Axel.Donovan.Compton@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,Employee,ADC0391,50,43,40,33,38,2021-01-01,2024-07-08 19:50:38.956628,8822cfbcd1a2f80d89153c936e386b3c63bdc8358adff4957beec751d3e49448
Penelope Montana Colon,PMC0328,Penelope.Montana.Colon@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,Employee,PMC0328,20,43,10,36,33,2021-01-01,2024-07-08 19:50:38.956628,adc027b61965ef50ed5474d68e4b6284f9b923faa1dd1617efe3be52554baff2
Idola Lana Jarvis,ILJ0526,Idola.Lana.Jarvis@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,Employee,ILJ0526,33,50,23,46,25,2021-01-01,2024-07-08 19:50:38.956628,beef1cb1a25f83b5a7f7836375fe4820865161954f32b3ac8293599d1402bea7
Amaya Noelle Terrell,ANT0430,Amaya.Noelle.Terrell@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,Employee,ANT0430,12,19,23,48,31,2021-01-01,2024-07-08 19:50:38.956628,e112219d9e48a88985d07a8d02f46fb97cbdaef1bfe31b543085db625fb2ee9c
Dean Flynn Hines,DFH0188,Dean.Flynn.Hines@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,Employee,DFH0188,35,40,18,38,24,2021-01-01,2024-07-08 19:50:38.956628,bf763a3321315f029ae66226ca189ee173ba84b43f13384baae1d8a0ed575a62
Lee Lacey Velez,LLV0602,Lee.Lacey.Velez@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,Employee,LLV0602,36,10,36,37,33,2021-01-01,2024-07-08 19:50:38.956628,343e1da960381bd658e16f7f494b49f5fe6a9ef24e268dd00c752b5cfd73cd67
Grace Charde Roth,GCR0554,Grace.Charde.Roth@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,Employee,GCR0554,16,16,41,23,37,2021-01-01,2024-07-08 19:50:38.956628,7603c7cd3eab125555007d2a123bf99f317d01472bbb0d9024e1d52253bb854f
Samson Jeremy Ortega,SJO0209,Samson.Jeremy.Ortega@dtaa.com,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,Clinton Coby Wolfe,Employee,SJO0209,39,45,18,39,35,2021-01-01,2024-07-08 19:50:38.956628,8358bea16575dc883634d1ec8b012a5222acf8d1fe3c2dad9bc4b50be175c653
Nadine Gay Cross,NGC0058,Nadine.Gay.Cross@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,Employee,NGC0058,44,45,39,15,27,2021-01-01,2024-07-08 19:50:38.956628,42348a18323e1baaa2bd895c81370605d88a6e120740419ed1441b0e47897bf8
Yolanda Idona Crosby,YIC0195,Yolanda.Idona.Crosby@dtaa.com,PurchasingClerk,1,6 - PurchasingAndContracts,1 - Purchasing,nan,August Armando Evans,Employee,YIC0195,18,49,19,40,31,2021-01-01,2024-07-08 19:50:38.956628,d289352c8a0f0e87bff3ac38e72f7c3825b8136dfd1e65683ae73dd671cff372
Eden Deborah Ball,EDB0714,Eden.Deborah.Ball@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,Employee,EDB0714,21,23,35,26,29,2021-01-01,2024-07-08 19:50:38.956628,69023ee1988de6b20e02b6011a6b986d3eac661aa591042a09ecceed39b46b5e
Lacota Hilda Lindsey,LHL0309,Lacota.Hilda.Lindsey@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,Employee,LHL0309,19,34,27,46,37,2021-01-01,2024-07-08 19:50:38.956628,7de82e12cda0a18c1113e5fa1118aaa8e7afe26db0113edb4da995a9be2fd671
Heather Fredericka Baird,HFB0347,Heather.Fredericka.Baird@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,Employee,HFB0347,34,20,30,30,27,2021-01-01,2024-07-08 19:50:38.956628,acd10640890a3a7c7ff920f8ff6d74da530d26823c16fb961a615e4a23e0c3c2
Elton Jonas Williamson,EJW0884,Elton.Jonas.Williamson@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,Employee,EJW0884,46,20,32,26,31,2021-01-01,2024-07-08 19:50:38.956628,40f5854f99883745849f3a4e310e79a456839311803aa9f47e8b1a9268f4d296
Cathleen Risa Oneal,CRO0027,Cathleen.Risa.Oneal@dtaa.com,HealthSafetyEngineer,1,1 - Adminstration,4 - Safety,nan,Wesley Kasper Duffy,Employee,CRO0027,19,30,28,46,26,2021-01-01,2024-07-08 19:50:38.956628,c498073fe9966a4485495ea853798763bd5ec4e8e23472686286d56087f98c87
Halee Keiko Rhodes,HKR0628,Halee.Keiko.Rhodes@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,Employee,HKR0628,21,16,17,16,25,2021-01-01,2024-07-08 19:50:38.956628,a6620f8df92db124930792acde1c1b0c60213e8f09d9d14f43e18142e367cc70
Grant Tyrone Doyle,GTD0116,Grant.Tyrone.Doyle@dtaa.com,Manager,1,3 - Manufacturing,1 - IndustrialEngineering,nan,Byron Tyrone Williamson,Employee,GTD0116,43,19,45,20,31,2021-01-01,2024-07-08 19:50:38.956628,51305aaaf26a4238f0dc431a75a2b75f11a5ae89cc98b56cb7f6666e83874d00
Daryl Skyler Brock,DSB0731,Daryl.Skyler.Brock@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,Employee,DSB0731,26,15,40,43,30,2021-01-01,2024-07-08 19:50:38.956628,3b5e5484b213fdfc817838fcf53b23311cf9011ea8afb0e4cccaf384530d95ac
Clio Ocean Faulkner,COF0120,Clio.Ocean.Faulkner@dtaa.com,AdministrativeAssistant,1,3 - Manufacturing,1 - IndustrialEngineering,nan,Grant Tyrone Doyle,Employee,COF0120,14,12,38,13,35,2021-01-01,2024-07-08 19:50:38.956628,86d60d7e68442e4dac6b29f6363dd3be7672506dcd9f2b7545ff7856509f5c2b
Hope Dawn Jensen,HDJ0446,Hope.Dawn.Jensen@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,Employee,HDJ0446,18,17,45,27,35,2021-01-01,2024-07-08 19:50:38.956628,032e29192e0189f1960363971b82e99ee84cfdf0113ffb43c3e8f400417fe567
Cedric Herrod Gilliam,CHG0146,Cedric.Herrod.Gilliam@dtaa.com,Manager,1,4 - Finance,1 - Accounting,nan,Thomas Vladimir Stokes,Employee,CHG0146,40,20,39,19,35,2021-01-01,2024-07-08 19:50:38.956628,3c885745728dcadcac828985fd50ec7009b6ace3b86f128ba9202c6f0f5371c6
Aline Iris Hurst,AIH0675,Aline.Iris.Hurst@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,Sarah Imelda Juarez,Employee,AIH0675,25,39,38,40,37,2021-01-01,2024-07-08 19:50:38.956628,5c5e50d4c9faf03cd537ca488b67c71660d5c428983ed0f160dbf6312d70fe91
Troy Nicolas Molina,TNM0961,Troy.Nicolas.Molina@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,Employee,TNM0961,37,50,39,17,32,2021-01-01,2024-07-08 19:50:38.956628,3f8acf18e7b5fc6a88a36db84b7efd7b37e468949ce7c0c747ff68885d815589
Aaron Porter Gutierrez,APG0307,Aaron.Porter.Gutierrez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,Employee,APG0307,43,39,36,43,22,2021-01-01,2024-07-08 19:50:38.956628,dec5eeda27fa5c5c84f8f20685e561b38a0b3785157d28b8f033125e5734889b
Roth Hu Conner,RHC0335,Roth.Hu.Conner@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,Employee,RHC0335,36,35,40,46,25,2021-01-01,2024-07-08 19:50:38.956628,ae5e79249d6894e8d6ba1fcb3c82fe36412080954fd4aa930880123352cbfdb1
Chastity Quyn Wilkerson,CQW0652,Chastity.Quyn.Wilkerson@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,Employee,CQW0652,10,22,48,20,33,2021-01-01,2024-07-08 19:50:38.956628,8d33106e9ee487f7b2719cc85ec8551e9953a94759670f0411d961da274b5872
Honorato John Sloan,HJS0072,Honorato.John.Sloan@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,Employee,HJS0072,44,42,19,19,31,2021-01-01,2024-07-08 19:50:38.956628,fde6db89f7b9bfc4523e2113180902d028b4834b54dffa0951495bf5815d6135
Xerxes Howard Wilcox,XHW0498,Xerxes.Howard.Wilcox@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,Employee,XHW0498,37,47,48,23,35,2021-01-01,2024-07-08 19:50:38.956628,7c4cd97b3a403c87e50d11ccf794fc20141a87fa37ed01787c3eccd3aeb3636e
Isadora Jael Waters,IJW0851,Isadora.Jael.Waters@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,Employee,IJW0851,21,10,10,18,34,2021-01-01,2024-07-08 19:50:38.956628,c9af385eef1bf47b91ac7a31264cadcfdbb5fbc171b8f00e043a0a6ab68599be
Nigel Addison Rios,NAR0981,Nigel.Addison.Rios@dtaa.com,ComputerTrainer,1,1 - Adminstration,3 - Training,nan,Walter Kaseem Foley,Employee,NAR0981,39,39,16,50,36,2021-01-01,2024-07-08 19:50:38.956628,44723059cf75dc1cc697d0ef0b2d7336048872659b993c2e3720589b3efd1a99
Nero Uriel Little,NUL0471,Nero.Uriel.Little@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,Employee,NUL0471,35,38,38,26,37,2021-01-01,2024-07-08 19:50:38.956628,6a2cbc6dc7a03c9bc583e8e8bfc5f3ba1bf231acde84ab8c5735a0cc39c80ea9
Drew Ivan Beck,DIB0081,Drew.Ivan.Beck@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,Employee,DIB0081,34,45,14,28,33,2021-01-01,2024-07-08 19:50:38.956628,4aa73ec221c3859f47ce7becf9090a633c8d99a01cc2ce32f7befcf463c38bd1
Brenden Samuel Shaffer,BSS0369,Brenden.Samuel.Shaffer@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,Employee,BSS0369,39,42,34,14,32,2021-01-01,2024-07-08 19:50:38.956628,f455a654f8ea403a4712e5b3828d15b90d618049dd0bd93fb9040c554e482d0b
Margaret Illana Burch,MIB0904,Margaret.Illana.Burch@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,Employee,MIB0904,22,21,34,38,25,2021-01-01,2024-07-08 19:50:38.956628,d82a9f2cc015076b0230818b0891036ffe2c7c8a2b660bfdf351438ee6b847ab
Athena Amelia Foreman,AAF0535,Athena.Amelia.Foreman@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,Employee,AAF0535,17,21,36,33,31,2021-01-01,2024-07-08 19:50:38.956628,79d37b33a00e6840e4f8da6beb3d20e3a30fbebdaecccd468818a24889f55c56
Hayden Bernard Benson,HBB0056,Hayden.Bernard.Benson@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,nan,Summer Leilani Boyer,Employee,HBB0056,37,33,30,21,27,2021-01-01,2024-07-08 19:50:38.956628,039ebb50383c97e7d78221f256921b4c92e9546685a3372899b38b0843e5f9e7
Melodie Chantale Joyce,MCJ0324,Melodie.Chantale.Joyce@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,Employee,MCJ0324,28,20,40,20,36,2021-01-01,2024-07-08 19:50:38.956628,644706837555b6ebab544b84bb8c63bac017eb2819bd7826485ce7d4b21dcbc1
Hashim Damon Hebert,HDH0928,Hashim.Damon.Hebert@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,Lillith Adena Matthews,Employee,HDH0928,40,36,20,40,26,2021-01-01,2024-07-08 19:50:38.956628,25a71ead0c7751f1f8f06ac32ad83c2f4136e2d8adcf1f5eee31c66906d5da0b
Holly Xerxes Lara,HXL0968,Holly.Xerxes.Lara@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,Employee,HXL0968,45,21,35,40,34,2021-01-01,2024-07-08 19:50:38.956628,0d3460283a0f9f6d29360c1472ed956c48a164cae87774988f558ad3d2e9b4e0
Macaulay Otto Hopkins,MOH0273,Macaulay.Otto.Hopkins@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,Employee,MOH0273,39,40,47,50,26,2021-01-01,2024-07-08 19:50:38.956628,e4ac13642fa4b7a8ec3d7b0eb85f4cc0e1011eaf72a40f997edf6e3ed6aac1c6
Keiko Naida Webb,KNW0644,Keiko.Naida.Webb@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,Employee,KNW0644,15,20,23,15,25,2021-01-01,2024-07-08 19:50:38.956628,0d907071effd778f7d72098911f59b19fafd6e633aad33906851ffb7cc357103
Cullen Gary Adams,CGA0629,Cullen.Gary.Adams@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,Employee,CGA0629,36,35,24,49,28,2021-01-01,2024-07-08 19:50:38.956628,251f4b2a68bfe2fe285a05566b587c679f47f8f3b7913de3361b3b393bc79f01
Nell Mari Schneider,NMS0280,Nell.Mari.Schneider@dtaa.com,Technician,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,Employee,NMS0280,39,42,26,37,27,2021-01-01,2024-07-08 19:50:38.956628,db7216ae2d662dae013c55e0b903872dd703a8cfa78c3713182e7fd8695f3684
Tad Harlan Duncan,THD0448,Tad.Harlan.Duncan@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,Employee,THD0448,41,32,29,38,32,2021-01-01,2024-07-08 19:50:38.956628,574fd0053b6f5421ee8a382695ad2b431e20366d077ac0ec2b4fed9a8c29ed3f
Scarlet Pearl Ashley,SPA0141,Scarlet.Pearl.Ashley@dtaa.com,AdministrativeAssistant,1,3 - Manufacturing,4 - QualityControl,nan,Kimberley Kiona Sosa,Employee,SPA0141,43,22,10,21,29,2021-01-01,2024-07-08 19:50:38.956628,265c73dea0a83da670fb3abea5aa493867d144c24d4b5411a1bae24570d97170
Lenore Piper Cardenas,LPC0492,Lenore.Piper.Cardenas@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,Employee,LPC0492,30,23,22,30,26,2021-01-01,2024-07-08 19:50:38.956628,dcfc11a5d119293f6ae6b49d412b8caa45d81979c50877af9827e3f51084aeeb
Benjamin Tyrone Norman,BTN0061,Benjamin.Tyrone.Norman@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,Employee,BTN0061,42,21,22,20,22,2021-01-01,2024-07-08 19:50:38.956628,b96daadd3573f42870ac95437d29de6af14d8500f8f42500e4cc04adde273b35
Hanae Gay Hogan,HGH0595,Hanae.Gay.Hogan@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,Employee,HGH0595,41,14,22,39,29,2021-01-01,2024-07-08 19:50:38.956628,dbc1f6ff3cbceb074aea66f5a2f26b32c85ae7469917654a9a3dd9e758b1bfe7
Brielle Aubrey Marks,BAM0611,Brielle.Aubrey.Marks@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,Employee,BAM0611,25,30,39,23,25,2021-01-01,2024-07-08 19:50:38.956628,b8441852e3fe5c0196a651802f2c7375ea5091cb8f742beff45a2c9e1408a991
Kessie Kay Cooper,KKC0683,Kessie.Kay.Cooper@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,Employee,KKC0683,32,37,37,48,35,2021-01-01,2024-07-08 19:50:38.956628,a83a9d00752b1e9fdec1c78caf5b7552f5fa58e38cfeb27bc046819ca26c35a2
Buckminster Benjamin Swanson,BBS0422,Buckminster.Benjamin.Swanson@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,Employee,BBS0422,39,42,29,41,18,2021-01-01,2024-07-08 19:50:38.956628,9c9dc11eeb2e70bd0bd2c2f86e3777b5ce506555fa2fdc7439b20c67348f7f15
Hedy Delilah Lopez,HDL0748,Hedy.Delilah.Lopez@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,Employee,HDL0748,25,13,46,41,25,2021-01-01,2024-07-08 19:50:38.956628,75b2fc7cd820c71003797a43ddbfb67522112a8c80fa844a983acc6e4ba39599
Nissim Rafael Delacruz,NRD0548,Nissim.Rafael.Delacruz@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,Employee,NRD0548,41,37,41,15,31,2021-01-01,2024-07-08 19:50:38.956628,1b28b88ae7acbd6ef2cb1a4169eb6406b2663e9b4d7bd2d105f5e4c9f02ef088
Donovan Carlos Chapman,DCC0160,Donovan.Carlos.Chapman@dtaa.com,Director,1,5 - SalesAndMarketing,2 - Sales,nan,Hyatt Trevor Hayes,Employee,DCC0160,36,39,33,42,27,2021-01-01,2024-07-08 19:50:38.956628,7f5677c3a9462a524751ad52eb898c061921ccffc0e5648d10ae238aafe76283
Minerva Emerald Solomon,MES0407,Minerva.Emerald.Solomon@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,Employee,MES0407,38,44,25,47,37,2021-01-01,2024-07-08 19:50:38.956628,a8685c6e8804be2f0a9a33eb88ad3ccece6cea0ae3e6dcefbaa615d9320e2bc7
Leonard Malachi Floyd,LMF0980,Leonard.Malachi.Floyd@dtaa.com,HumanResourceSpecialist,1,1 - Adminstration,2 - EmployeeRelations,nan,Blaze Trevor Stone,Employee,LMF0980,42,45,12,44,35,2021-01-01,2024-07-08 19:50:38.956628,90845f741127a94dd5fb2da0f371b02a25049a57b6334b03d21fbcad17cede51
Barry Martin Mason,BMM0112,Barry.Martin.Mason@dtaa.com,Technician,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,Employee,BMM0112,40,36,24,40,25,2021-01-01,2024-07-08 19:50:38.956628,8f0c4bd62ba2ba01d3125ef3e51412cde77c56f46495d520640118c5487ab79e
Leila Tallulah Steele,LTS0860,Leila.Tallulah.Steele@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,Employee,LTS0860,48,20,29,20,31,2021-01-01,2024-07-08 19:50:38.956628,3e621945101d477dd7eca23ec08ea369fd89755536e7e5952cb3be8b8d83f108
Armand Odysseus Key,AOK0844,Armand.Odysseus.Key@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,Employee,AOK0844,11,30,44,26,31,2021-01-01,2024-07-08 19:50:38.956628,9e37b81565aee32135f1b8a670908fe847e038d3a7840277568c45513a6957dd
Eaton Samuel Jennings,ESJ0670,Eaton.Samuel.Jennings@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,Sarah Imelda Juarez,Employee,ESJ0670,42,31,15,40,24,2021-01-01,2024-07-08 19:50:38.956628,1df519f0a6bad9c1072aea0cdcdba871b3877083065cddbbdad1b0e2827d8a83
Aladdin Abraham Foley,AAF0791,Aladdin.Abraham.Foley@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Sasha Britanney Quinn,Employee,AAF0791,14,40,40,50,34,2021-01-01,2024-07-08 19:50:38.956628,d1dc81bfc7c5e5ea04f0910270691b428ff9f1f0f4a8d3c8e573b2f37f5b2410
Kirby Ruby Lyons,KRL0501,Kirby.Ruby.Lyons@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,Employee,KRL0501,18,27,23,28,26,2021-01-01,2024-07-08 19:50:38.956628,eea9a420cb8b2cbdb60101858d8b56d63623087a1eba8b625c74a2fe6480eb38
Serina Amena Chavez,SAC0592,Serina.Amena.Chavez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,Employee,SAC0592,24,18,23,42,26,2021-01-01,2024-07-08 19:50:38.956628,c2787bf0a6d356649aba1d9ae8ccb63394a614aa7286a4ebf8fac91ce0988bf9
Uriel Charles Solomon,UCS0227,Uriel.Charles.Solomon@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,Employee,UCS0227,22,32,41,35,34,2021-01-01,2024-07-08 19:50:38.956628,11b88256374779b21ec8bb29a1d245588ded1de0475976f0d6ec9a3be8957592
Jared Cameron Rosa,JCR0770,Jared.Cameron.Rosa@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,Employee,JCR0770,40,47,24,21,27,2021-01-01,2024-07-08 19:50:38.956628,099b1f11af0782c11526a5fa7b54edb87376874ce48614d03f1050e316abfea8
Ivy Charissa Solis,ICS0956,Ivy.Charissa.Solis@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,Employee,ICS0956,22,20,18,35,26,2021-01-01,2024-07-08 19:50:38.956628,a835ba596901e540d29cca6e5791b551fb481228d44fdd15f357759d23f87e5a
Macy Karleigh Winters,MKW0441,Macy.Karleigh.Winters@dtaa.com,Technician,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,Employee,MKW0441,15,25,45,20,34,2021-01-01,2024-07-08 19:50:38.956628,8c403c1d8f933ba72f4237c0101fe020764704a225ee55bc5f139492dd0dbc7a
Tana Sonya Moody,TSM0927,Tana.Sonya.Moody@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,Lillith Adena Matthews,Employee,TSM0927,33,21,10,37,26,2021-01-01,2024-07-08 19:50:38.956628,860d320bb353991d032de34445f23e918c15bc9dff8591780d0da81e75e3e001
Octavius Judah Kirby,OJK0233,Octavius.Judah.Kirby@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,Employee,OJK0233,40,36,14,22,33,2021-01-01,2024-07-08 19:50:38.956628,2aa9d520e18cee4f03adfd53e60e749facdbb74349cfe085eed24928fe6a34ff
Stephanie Mary Whitehead,SMW0084,Stephanie.Mary.Whitehead@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,Employee,SMW0084,20,37,39,48,27,2021-01-01,2024-07-08 19:50:38.956628,06890bc9dc7afce18bb5e549c565d9d2a506abbea1384269b1a9d411ba3170cf
Barclay Eaton Hensley,BEH0615,Barclay.Eaton.Hensley@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,Employee,BEH0615,24,20,50,22,26,2021-01-01,2024-07-08 19:50:38.956628,c842e0ea373bca44afcfa422807ca86710be628ead72697d30590d0532a8701b
Ariana Doris Frazier,ADF0397,Ariana.Doris.Frazier@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,Employee,ADF0397,39,16,10,40,35,2021-01-01,2024-07-08 19:50:38.956628,5129f8e2dd2c49f0a9e987c311e356eb605b8e53ddb6960dadbbc155ebbd075f
